date;breaches;d95;d99;ret
2023-10-22;0.0;-0.062425439250435505;-0.08828949002317561;0.003869039999999999
2023-10-29;0.0;-0.06606726157428931;-0.09344018883425087;-0.004537560000000003
2023-11-05;0.0;-0.06561665357261307;-0.09280288533833546;-0.019040488
2023-11-12;0.0;-0.06499911080925778;-0.09192948282329012;-0.006702700000000002
2023-11-19;0.0;-0.06091742985270461;-0.08615668355397824;-0.02433212
2023-11-26;0.0;-0.06065062756488371;-0.08577933998681127;0.01746842
2023-12-03;0.0;-0.05898123301337555;-0.08341828341484499;-0.03437253
2023-12-10;0.0;-0.059107347985504995;-0.08359665022663346;-0.02478375
2023-12-17;0.0;-0.059428088118596116;-0.084050279117685;-0.036041319
2023-12-24;0.0;-0.05971620045383199;-0.08445776189157969;0.006482559999999999
2023-12-31;0.0;-0.060143348941304284;-0.08506188614886855;-0.00880792
2024-01-07;0.0;-0.0596500679594267;-0.08436422944270769;0.0353749
2024-01-14;0.4478585;-0.055834402796188835;-0.0789676613863745;-0.05781962
2024-01-21;0.0;-0.05616163798233118;-0.07943047635490426;-0.05615049
2024-01-28;0.0;-0.05783894772273831;-0.08180272752957929;0.012679450000000002
2024-02-04;0.0;-0.05929832323712481;-0.08386675016946156;-0.0016592399999999993
2024-02-11;0.4478585;-0.05927967013426335;-0.08384036873011948;-0.081441318
2024-02-18;0.0;-0.05457978582671328;-0.07719323266405444;-0.01879642
2024-02-25;0.0;-0.056945653401581496;-0.08053932432405064;-0.0024461100000000005
2024-03-03;0.0;-0.0569718107503498;-0.0805763191615855;-0.005289049999999998
2024-03-10;0.0;-0.05696755030581831;-0.08057029353358074;0.02616975
2024-03-17;0.0;-0.05690095738307628;-0.08047610989212554;0.02388227
2024-03-24;0.0;-0.05375291192742507;-0.0760237691287038;0.032784012
2024-03-31;0.0;-0.053500378733941624;-0.07566660661396152;-0.0031429460000000015
2024-04-07;0.0;-0.052237348010750174;-0.07388027815919782;0.04780703
2024-04-14;0.0;-0.05203621993926939;-0.07359581888948977;0.045625360000000004
2024-04-21;0.0;-0.05315624418080408;-0.07517989054819262;-0.04863086
2024-04-28;0.0;-0.05400164530824035;-0.07637555749587606;0.01543212
2024-05-05;0.0;-0.05524377241690685;-0.07813232156970454;-0.018446749
2024-05-12;0.0;-0.05520684261729018;-0.07808009104935956;0.047975168
2024-05-19;0.0;-0.055368011316400484;-0.07830803501616229;-0.019125902
2024-05-26;0.0;-0.05641392992990756;-0.0797872976709564;0.009231300000000001
2024-06-02;0.0;-0.056325302047538585;-0.07966194956559826;0.002810570000000002
2024-06-09;0.0;-0.05634667706693854;-0.07969218066344423;-0.01564082
2024-06-16;0.0;-0.05455801301230333;-0.07716243895713454;-0.028750811
2024-06-23;0.0;-0.054461531561981476;-0.07702598340074768;0.010985368
2024-06-30;0.0;-0.05413260438068384;-0.07656077541118073;0.03703195
2024-07-07;0.0;-0.054127717880365536;-0.07655386434052938;-0.0024705900000000017
2024-07-14;0.0;-0.054476859798321356;-0.07704766241791844;-0.043305659999999996
2024-07-21;0.0;-0.05403780922427596;-0.07642670481245666;0.013002733999999998
2024-07-28;0.0;-0.054117280773432926;-0.07653910294101883;-0.03247827
2024-08-04;0.0;-0.05410421995608618;-0.07652063077780016;0.0008775180000000007
2024-08-11;0.0;-0.05401969368657006;-0.07640108366177267;0.03312937
2024-08-18;0.0;-0.05275554177209669;-0.07461316948478278;0.02404829
2024-08-25;0.0;-0.05324973887307838;-0.07531212187567525;-0.027575910000000002
2024-09-01;0.0;-0.05354087228771838;-0.07572387741982374;-0.003723090000000002
2024-09-08;0.0;-0.05285595414689078;-0.07475518462266624;-0.04189566
2024-09-15;0.0;-0.052260906035840445;-0.07391359672365082;-0.003153749999999997
2024-09-22;0.0;-0.05275761482261744;-0.07461610143969517;-0.03056261
2024-09-29;0.0;-0.05265303584365467;-0.07446819339402286;0.0076336600000000004
2024-10-06;0.0;-0.05295010493201741;-0.07488834387479043;0.08819888000000001
2024-10-13;0.0;-0.05262252174161244;-0.0744250367171909;-0.04777239
2024-10-20;0.0;-0.052045613312457925;-0.07360910411644805;-0.040426501
2024-10-27;0.0;-0.05302089880368746;-0.07498846899848302;0.07187845
2024-11-03;0.4478585;-0.053676395828050706;-0.07591555094916928;-0.08720434
2024-11-10;0.0;-0.05638991587073519;-0.07975333412879837;-0.032770551999999994
2024-11-17;0.0;-0.059627922280207066;-0.08433290838597192;0.07843029
2024-11-24;0.0;-0.059810250593194385;-0.08459077879847884;0.03440306
2024-12-01;0.0;-0.06261989215717602;-0.08856450848000648;-0.01964114
2024-12-08;0.0;-0.06279398418121353;-0.08881073015187509;-0.02654681
2024-12-15;0.0;-0.06270520750719236;-0.08868517160764382;-0.010236729999999998
2024-12-22;0.0;-0.062465145383578266;-0.08834564716500849;-0.01210957
2024-12-29;0.0;-0.06246161542111531;-0.08834065467173335;0.029240179999999998
2025-01-05;0.0;-0.06248489816157674;-0.08837358389588243;0.08291588
2025-01-12;0.0;-0.06230018810170976;-0.0881123449333117;0.03265946
2025-01-19;0.0;-0.06394552921228375;-0.09043938226474273;-0.02932759
2025-01-26;0.4478585;-0.06296816056306909;-0.0890570711326156;-0.06379174
2025-02-02;0.0;-0.06332608146706571;-0.08956328549749532;0.021049560999999998
2025-02-09;0.0;-0.0650712293583525;-0.0920314814635438;-0.03514351
2025-02-16;0.0;-0.062356353211874056;-0.08819178032043982;0.020179480000000007
2025-02-23;0.0;-0.06276368563376235;-0.08876787833801478;0.0017446800000000002
2025-03-02;0.0;-0.06289943137282632;-0.08895986612726679;-0.002909484999999999
2025-03-09;0.0;-0.0628754464789636;-0.08892594383416282;-0.02021068
2025-03-16;0.0;-0.06263334759434461;-0.08858353876156987;0.01904451
2025-03-23;0.0;-0.06261130986003081;-0.08855237037337439;0.052100020000000004
2025-03-30;0.0;-0.06231107789071973;-0.08812774656972298;0.010102010000000003
2025-04-06;0.4478585;-0.0634228270170818;-0.08970011457511966;-0.07966205
2025-04-13;0.0;-0.06252587526569721;-0.08843153859622357;-0.03156357
2025-04-20;0.0;-0.06431000309510546;-0.09095486463262803;0.01218042
2025-04-27;0.0;-0.0637517195565527;-0.09016527357008998;-0.04245429
2025-05-04;0.0;-0.06371013947849725;-0.09010646607220578;0.009220510000000001
2025-05-11;0.0;-0.06429730479538293;-0.0909369051850034;-0.006277481
2025-05-18;0.0;-0.06328695932363837;-0.08950795430346146;0.043451042
2025-05-25;0.0;-0.06317358760906844;-0.08934761052402442;-0.02104472
2025-06-01;0.0;-0.063996851554803;-0.09051196843317386;-0.0012518500000000023
2025-06-08;0.0;-0.06414371028756773;-0.09071967354149085;0.02840277
2025-06-15;0.0;-0.06406444907623979;-0.09060757289773425;0.103613882
2025-06-22;0.0;-0.06411488208003181;-0.09067890125743182;0.0270726
2025-06-29;0.4478585;-0.06842963210539174;-0.09678133455851354;-0.09755627
2025-07-06;0.0;-0.06818511764101046;-0.09643551308536528;0.026730246
2025-07-13;0.0;-0.07186218215154523;-0.10163605559360511;0.04228888
2025-07-20;0.0;-0.07143522899822197;-0.10103220760113088;-0.02711399
2025-07-27;0.0;-0.07202922909498993;-0.10187231327354704;-0.03058338
2025-08-03;0.0;-0.07190462394471815;-0.10169608183162442;0.015408629999999996
2025-08-10;0.0;-0.07227525235872075;-0.1022202686704084;-0.03421798
2025-08-17;0.0;-0.07195734646506202;-0.10177064829827309;-0.011537852
2025-08-24;0.0;-0.07216296923389766;-0.10206146450422435;0.02882947
2025-08-31;0.0;-0.07193703538779828;-0.10174192195409403;-0.021952502999999998
2025-09-07;0.0;-0.07225162913771069;-0.10218685789812187;-0.034486130000000004
2025-09-14;0.0;-0.07177034672925632;-0.10150617100332737;0.008733679999999999
2025-09-21;0.0;-0.07221544177734823;-0.1021356774237824;0.007425787
